Data supplied by UK-AIR on 1/4/2016
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Nottingham Centre,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Non-volatile PM<sub>10</sub> (Hourly measured)",status,unit,"Non-volatile PM<sub>2.5</sub> (Hourly measured)",status,unit,"Ozone",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit,"Sulphur dioxide",status,unit,"Volatile PM<sub>10</sub> (Hourly measured)",status,unit,"Volatile PM<sub>2.5</sub> (Hourly measured)",status,unit
15-01-2015,20:00,14.200,R,ugm-3 (TEOM FDMS),2.03747,R,ugm-3,26.11471,R,ugm-3,29.23878,R,ugm-3,12.300,R,ugm-3 (TEOM FDMS),3.500,R,ugm-3 (TEOM FDMS),58.62369,R,ugm-3,3.300,R,ugm-3 (TEOM FDMS),7.65142,R,ugm-3,1.900,R,ugm-3 (TEOM FDMS),-0.200,R,ugm-3 (TEOM FDMS)
15-01-2015,21:00,11.900,R,ugm-3 (TEOM FDMS),1.32588,R,ugm-3,19.00738,R,ugm-3,21.04037,R,ugm-3,12.400,R,ugm-3 (TEOM FDMS),6.100,R,ugm-3 (TEOM FDMS),66.90584,R,ugm-3,4.900,R,ugm-3 (TEOM FDMS),4.70447,R,ugm-3,-0.500,R,ugm-3 (TEOM FDMS),-1.200,R,ugm-3 (TEOM FDMS)
15-01-2015,22:00,6.400,R,ugm-3 (TEOM FDMS),2.45781,R,ugm-3,15.04946,R,ugm-3,18.81804,R,ugm-3,9.300,R,ugm-3 (TEOM FDMS),6.000,R,ugm-3 (TEOM FDMS),64.16176,R,ugm-3,5.000,R,ugm-3 (TEOM FDMS),2.83319,R,ugm-3,-2.900,R,ugm-3 (TEOM FDMS),-1.000,R,ugm-3 (TEOM FDMS)
15-01-2015,23:00,7.700,R,ugm-3 (TEOM FDMS),2.55447,R,ugm-3,15.64186,R,ugm-3,19.55866,R,ugm-3,8.300,R,ugm-3 (TEOM FDMS),4.700,R,ugm-3 (TEOM FDMS),59.87100,R,ugm-3,1.800,R,ugm-3 (TEOM FDMS),2.43738,R,ugm-3,-0.600,R,ugm-3 (TEOM FDMS),-2.900,R,ugm-3 (TEOM FDMS)
15-01-2015,24:00,3.900,R,ugm-3 (TEOM FDMS),1.16373,R,ugm-3,11.55102,R,ugm-3,13.33538,R,ugm-3,4.500,R,ugm-3 (TEOM FDMS),1.700,R,ugm-3 (TEOM FDMS),63.46326,R,ugm-3,-0.700,R,ugm-3 (TEOM FDMS),2.26709,R,ugm-3,-0.600,R,ugm-3 (TEOM FDMS),-2.400,R,ugm-3 (TEOM FDMS)
16-01-2015,01:00,3.700,R,ugm-3 (TEOM FDMS),0.81906,R,ugm-3,9.74164,R,ugm-3,10.99751,R,ugm-3,4.800,R,ugm-3 (TEOM FDMS),1.100,R,ugm-3 (TEOM FDMS),65.19287,R,ugm-3,-0.200,R,ugm-3 (TEOM FDMS),2.33982,R,ugm-3,-1.100,R,ugm-3 (TEOM FDMS),-1.300,R,ugm-3 (TEOM FDMS)
16-01-2015,02:00,7.900,R,ugm-3 (TEOM FDMS),0.86188,R,ugm-3,14.68099,R,ugm-3,16.00253,R,ugm-3,8.300,R,ugm-3 (TEOM FDMS),1.600,R,ugm-3 (TEOM FDMS),62.39889,R,ugm-3,-0.100,R,ugm-3 (TEOM FDMS),2.79217,R,ugm-3,-0.400,R,ugm-3 (TEOM FDMS),-1.700,R,ugm-3 (TEOM FDMS)
16-01-2015,03:00,6.800,R,ugm-3 (TEOM FDMS),0.96978,R,ugm-3,10.07075,R,ugm-3,11.55772,R,ugm-3,6.900,R,ugm-3 (TEOM FDMS),3.000,R,ugm-3 (TEOM FDMS),65.75832,R,ugm-3,3.500,R,ugm-3 (TEOM FDMS),2.49060,R,ugm-3,-0.100,R,ugm-3 (TEOM FDMS),0.500,R,ugm-3 (TEOM FDMS)
16-01-2015,04:00,9.400,R,ugm-3 (TEOM FDMS),0.74370,R,ugm-3,9.18239,R,ugm-3,10.32272,R,ugm-3,9.400,R,ugm-3 (TEOM FDMS),3.200,R,ugm-3 (TEOM FDMS),67.60434,R,ugm-3,0.300,R,ugm-3 (TEOM FDMS),1.98171,R,ugm-3,0.000,R,ugm-3 (TEOM FDMS),-2.900,R,ugm-3 (TEOM FDMS)
16-01-2015,05:00,6.800,R,ugm-3 (TEOM FDMS),0.77582,R,ugm-3,10.66362,R,ugm-3,11.85320,R,ugm-3,7.400,R,ugm-3 (TEOM FDMS),2.800,R,ugm-3 (TEOM FDMS),64.46111,R,ugm-3,1.300,R,ugm-3 (TEOM FDMS),2.15134,R,ugm-3,-0.600,R,ugm-3 (TEOM FDMS),-1.500,R,ugm-3 (TEOM FDMS)
16-01-2015,06:00,7.000,R,ugm-3 (TEOM FDMS),1.32557,R,ugm-3,17.97033,R,ugm-3,20.00284,R,ugm-3,9.700,R,ugm-3 (TEOM FDMS),4.100,R,ugm-3 (TEOM FDMS),56.02928,R,ugm-3,0.100,R,ugm-3 (TEOM FDMS),1.98171,R,ugm-3,-2.700,R,ugm-3 (TEOM FDMS),-4.000,R,ugm-3 (TEOM FDMS)
16-01-2015,07:00,7.900,R,ugm-3 (TEOM FDMS),4.68891,R,ugm-3,27.92680,R,ugm-3,35.11637,R,ugm-3,8.700,R,ugm-3 (TEOM FDMS),6.900,R,ugm-3 (TEOM FDMS),44.20476,R,ugm-3,4.600,R,ugm-3 (TEOM FDMS),1.92516,R,ugm-3,-0.800,R,ugm-3 (TEOM FDMS),-2.300,R,ugm-3 (TEOM FDMS)
16-01-2015,08:00,8.700,R,ugm-3 (TEOM FDMS),13.38696,R,ugm-3,48.76875,R,ugm-3,69.29513,R,ugm-3,8.400,R,ugm-3 (TEOM FDMS),6.300,R,ugm-3 (TEOM FDMS),23.74883,R,ugm-3,8.700,R,ugm-3 (TEOM FDMS),2.26443,R,ugm-3,0.300,R,ugm-3 (TEOM FDMS),2.400,R,ugm-3 (TEOM FDMS)
16-01-2015,09:00,9.100,R,ugm-3 (TEOM FDMS),14.74558,R,ugm-3,57.05753,R,ugm-3,79.66710,R,ugm-3,10.000,R,ugm-3 (TEOM FDMS),5.900,R,ugm-3 (TEOM FDMS),14.96775,R,ugm-3,4.000,R,ugm-3 (TEOM FDMS),1.98171,R,ugm-3,-0.900,R,ugm-3 (TEOM FDMS),-1.900,R,ugm-3 (TEOM FDMS)
16-01-2015,10:00,18.400,R,ugm-3 (TEOM FDMS),23.89640,R,ugm-3,57.94158,R,ugm-3,94.58221,R,ugm-3,17.900,R,ugm-3 (TEOM FDMS),8.400,R,ugm-3 (TEOM FDMS),15.76603,R,ugm-3,6.900,R,ugm-3 (TEOM FDMS),2.71678,R,ugm-3,0.500,R,ugm-3 (TEOM FDMS),-1.500,R,ugm-3 (TEOM FDMS)
16-01-2015,11:00,44.900,R,ugm-3 (TEOM FDMS),29.62026,R,ugm-3,58.10558,R,ugm-3,103.52267,R,ugm-3,43.500,R,ugm-3 (TEOM FDMS),22.800,R,ugm-3 (TEOM FDMS),17.31270,R,ugm-3,21.700,R,ugm-3 (TEOM FDMS),2.88641,R,ugm-3,1.400,R,ugm-3 (TEOM FDMS),-1.100,R,ugm-3 (TEOM FDMS)
16-01-2015,12:00,21.600,R,ugm-3 (TEOM FDMS),25.35137,R,ugm-3,50.27819,R,ugm-3,89.14975,R,ugm-3,21.600,R,ugm-3 (TEOM FDMS),11.000,R,ugm-3 (TEOM FDMS),23.84862,R,ugm-3,9.600,R,ugm-3 (TEOM FDMS),3.05604,R,ugm-3,0.000,R,ugm-3 (TEOM FDMS),-1.400,R,ugm-3 (TEOM FDMS)
16-01-2015,13:00,21.000,R,ugm-3 (TEOM FDMS),13.61334,R,ugm-3,35.97413,R,ugm-3,56.84763,R,ugm-3,21.200,R,ugm-3 (TEOM FDMS),12.500,R,ugm-3 (TEOM FDMS),39.76432,R,ugm-3,12.700,R,ugm-3 (TEOM FDMS),2.77399,R,ugm-3,-0.200,R,ugm-3 (TEOM FDMS),0.200,R,ugm-3 (TEOM FDMS)
16-01-2015,14:00,23.000,R,ugm-3 (TEOM FDMS),16.78273,R,ugm-3,41.33869,R,ugm-3,67.07185,R,ugm-3,22.500,R,ugm-3 (TEOM FDMS),11.900,R,ugm-3 (TEOM FDMS),38.66669,R,ugm-3,11.400,R,ugm-3 (TEOM FDMS),4.13304,R,ugm-3,0.500,R,ugm-3 (TEOM FDMS),-0.500,R,ugm-3 (TEOM FDMS)
16-01-2015,15:00,21.000,R,ugm-3 (TEOM FDMS),19.91907,R,ugm-3,45.51846,R,ugm-3,76.06060,R,ugm-3,20.400,R,ugm-3 (TEOM FDMS),14.300,R,ugm-3 (TEOM FDMS),39.46497,R,ugm-3,13.300,R,ugm-3 (TEOM FDMS),4.24547,R,ugm-3,0.600,R,ugm-3 (TEOM FDMS),-1.000,R,ugm-3 (TEOM FDMS)
16-01-2015,16:00,16.400,R,ugm-3 (TEOM FDMS),18.65805,R,ugm-3,48.24329,R,ugm-3,76.85190,R,ugm-3,16.900,R,ugm-3 (TEOM FDMS),11.200,R,ugm-3 (TEOM FDMS),35.67314,R,ugm-3,9.700,R,ugm-3 (TEOM FDMS),4.81157,R,ugm-3,-0.500,R,ugm-3 (TEOM FDMS),-1.500,R,ugm-3 (TEOM FDMS)
16-01-2015,17:00,27.000,R,ugm-3 (TEOM FDMS),20.72763,R,ugm-3,63.19617,R,ugm-3,94.97810,R,ugm-3,28.300,R,ugm-3 (TEOM FDMS),15.800,R,ugm-3 (TEOM FDMS),21.70324,R,ugm-3,13.000,R,ugm-3 (TEOM FDMS),3.96341,R,ugm-3,-1.300,R,ugm-3 (TEOM FDMS),-2.800,R,ugm-3 (TEOM FDMS)
16-01-2015,18:00,18.300,R,ugm-3 (TEOM FDMS),27.22731,R,ugm-3,74.51674,R,ugm-3,116.26470,R,ugm-3,17.800,R,ugm-3 (TEOM FDMS),10.700,R,ugm-3 (TEOM FDMS),6.58581,R,ugm-3,9.200,R,ugm-3 (TEOM FDMS),4.75503,R,ugm-3,0.500,R,ugm-3 (TEOM FDMS),-1.500,R,ugm-3 (TEOM FDMS)
16-01-2015,19:00,21.300,R,ugm-3 (TEOM FDMS),25.99810,R,ugm-3,69.93200,R,ugm-3,109.79519,R,ugm-3,20.800,R,ugm-3 (TEOM FDMS),15.000,R,ugm-3 (TEOM FDMS),9.37979,R,ugm-3,13.600,R,ugm-3 (TEOM FDMS),4.07650,R,ugm-3,0.500,R,ugm-3 (TEOM FDMS),-1.400,R,ugm-3 (TEOM FDMS)
16-01-2015,20:00,22.100,R,ugm-3 (TEOM FDMS),18.75503,R,ugm-3,64.19545,R,ugm-3,92.95276,R,ugm-3,21.000,R,ugm-3 (TEOM FDMS),14.900,R,ugm-3 (TEOM FDMS),12.32345,R,ugm-3,12.900,R,ugm-3 (TEOM FDMS),3.22634,R,ugm-3,1.100,R,ugm-3 (TEOM FDMS),-2.000,R,ugm-3 (TEOM FDMS)
16-01-2015,21:00,25.500,R,ugm-3 (TEOM FDMS),23.02329,R,ugm-3,77.55522,R,ugm-3,112.85710,R,ugm-3,24.000,R,ugm-3 (TEOM FDMS),14.100,R,ugm-3 (TEOM FDMS),7.33420,R,ugm-3,14.700,R,ugm-3 (TEOM FDMS),4.81157,R,ugm-3,1.500,R,ugm-3 (TEOM FDMS),0.600,R,ugm-3 (TEOM FDMS)
16-01-2015,22:00,25.900,R,ugm-3 (TEOM FDMS),15.16561,R,ugm-3,62.93273,R,ugm-3,86.18633,R,ugm-3,22.400,R,ugm-3 (TEOM FDMS),13.600,R,ugm-3 (TEOM FDMS),10.62710,R,ugm-3,15.400,R,ugm-3 (TEOM FDMS),4.41576,R,ugm-3,3.500,R,ugm-3 (TEOM FDMS),1.800,R,ugm-3 (TEOM FDMS)
16-01-2015,23:00,17.100,R,ugm-3 (TEOM FDMS),9.11870,R,ugm-3,50.22512,R,ugm-3,64.20693,R,ugm-3,15.200,R,ugm-3 (TEOM FDMS),6.500,R,ugm-3 (TEOM FDMS),19.85722,R,ugm-3,6.000,R,ugm-3 (TEOM FDMS),3.05604,R,ugm-3,1.900,R,ugm-3 (TEOM FDMS),-0.500,R,ugm-3 (TEOM FDMS)
16-01-2015,24:00,21.000,R,ugm-3 (TEOM FDMS),11.51164,R,ugm-3,51.10057,R,ugm-3,68.75151,R,ugm-3,17.100,R,ugm-3 (TEOM FDMS),9.500,R,ugm-3 (TEOM FDMS),17.46238,R,ugm-3,8.200,R,ugm-3 (TEOM FDMS),3.28289,R,ugm-3,3.900,R,ugm-3 (TEOM FDMS),-1.300,R,ugm-3 (TEOM FDMS)
17-01-2015,01:00,20.700,R,ugm-3 (TEOM FDMS),6.84851,R,ugm-3,47.91131,R,ugm-3,58.41221,R,ugm-3,18.300,R,ugm-3 (TEOM FDMS),8.400,R,ugm-3 (TEOM FDMS),19.22524,R,ugm-3,10.400,R,ugm-3 (TEOM FDMS),2.11364,R,ugm-3,2.400,R,ugm-3 (TEOM FDMS),2.000,R,ugm-3 (TEOM FDMS)
17-01-2015,02:00,12.700,R,ugm-3 (TEOM FDMS),3.57518,R,ugm-3,34.68956,R,ugm-3,40.17143,R,ugm-3,11.900,R,ugm-3 (TEOM FDMS),4.500,R,ugm-3 (TEOM FDMS),35.92260,R,ugm-3,5.600,R,ugm-3 (TEOM FDMS),2.56600,R,ugm-3,0.800,R,ugm-3 (TEOM FDMS),1.100,R,ugm-3 (TEOM FDMS)
17-01-2015,03:00,9.900,R,ugm-3 (TEOM FDMS),3.00443,R,ugm-3,25.37266,R,ugm-3,29.97939,R,ugm-3,8.700,R,ugm-3 (TEOM FDMS),3.300,R,ugm-3 (TEOM FDMS),43.65594,R,ugm-3,3.300,R,ugm-3 (TEOM FDMS),2.43406,R,ugm-3,1.200,R,ugm-3 (TEOM FDMS),0.000,R,ugm-3 (TEOM FDMS)
17-01-2015,04:00,13.500,R,ugm-3 (TEOM FDMS),1.93799,R,ugm-3,23.99566,R,ugm-3,26.96721,R,ugm-3,10.200,R,ugm-3 (TEOM FDMS),2.700,R,ugm-3 (TEOM FDMS),44.70368,R,ugm-3,3.200,R,ugm-3 (TEOM FDMS),1.81207,R,ugm-3,3.300,R,ugm-3 (TEOM FDMS),0.500,R,ugm-3 (TEOM FDMS)
17-01-2015,05:00,10.400,R,ugm-3 (TEOM FDMS),1.90587,R,ugm-3,24.93374,R,ugm-3,27.85604,R,ugm-3,9.600,R,ugm-3 (TEOM FDMS),-0.100,R,ugm-3 (TEOM FDMS),45.30239,R,ugm-3,0.600,R,ugm-3 (TEOM FDMS),1.92516,R,ugm-3,0.800,R,ugm-3 (TEOM FDMS),0.700,R,ugm-3 (TEOM FDMS)
17-01-2015,06:00,11.000,R,ugm-3 (TEOM FDMS),2.26136,R,ugm-3,21.91916,R,ugm-3,25.38653,R,ugm-3,9.500,R,ugm-3 (TEOM FDMS),2.700,R,ugm-3 (TEOM FDMS),47.44777,R,ugm-3,2.800,R,ugm-3 (TEOM FDMS),2.49060,R,ugm-3,1.500,R,ugm-3 (TEOM FDMS),0.100,R,ugm-3 (TEOM FDMS)
17-01-2015,07:00,9.900,R,ugm-3 (TEOM FDMS),3.13353,R,ugm-3,26.31122,R,ugm-3,31.11590,R,ugm-3,9.300,R,ugm-3 (TEOM FDMS),2.100,R,ugm-3 (TEOM FDMS),44.95314,R,ugm-3,2.200,R,ugm-3 (TEOM FDMS),2.32097,R,ugm-3,0.600,R,ugm-3 (TEOM FDMS),0.100,R,ugm-3 (TEOM FDMS)
17-01-2015,08:00,12.000,R,ugm-3 (TEOM FDMS),3.35929,R,ugm-3,33.91675,R,ugm-3,39.06759,R,ugm-3,11.300,R,ugm-3 (TEOM FDMS),4.000,R,ugm-3 (TEOM FDMS),37.02024,R,ugm-3,3.700,R,ugm-3 (TEOM FDMS),2.26443,R,ugm-3,0.700,R,ugm-3 (TEOM FDMS),-0.300,R,ugm-3 (TEOM FDMS)
17-01-2015,09:00,9.700,R,ugm-3 (TEOM FDMS),5.49186,R,ugm-3,33.46206,R,ugm-3,41.88279,R,ugm-3,8.700,R,ugm-3 (TEOM FDMS),5.300,R,ugm-3 (TEOM FDMS),39.21551,R,ugm-3,5.300,R,ugm-3 (TEOM FDMS),2.88641,R,ugm-3,1.000,R,ugm-3 (TEOM FDMS),0.000,R,ugm-3 (TEOM FDMS)
17-01-2015,10:00,13.200,R,ugm-3 (TEOM FDMS),9.36847,R,ugm-3,36.40874,R,ugm-3,50.77353,R,ugm-3,11.500,R,ugm-3 (TEOM FDMS),6.400,R,ugm-3 (TEOM FDMS),33.32819,R,ugm-3,6.700,R,ugm-3 (TEOM FDMS),2.77332,R,ugm-3,1.700,R,ugm-3 (TEOM FDMS),0.300,R,ugm-3 (TEOM FDMS)
17-01-2015,11:00,16.000,R,ugm-3 (TEOM FDMS),14.37607,R,ugm-3,34.75634,R,ugm-3,56.79934,R,ugm-3,13.300,R,ugm-3 (TEOM FDMS),6.600,R,ugm-3 (TEOM FDMS),33.77722,R,ugm-3,7.600,R,ugm-3 (TEOM FDMS),2.94362,R,ugm-3,2.700,R,ugm-3 (TEOM FDMS),1.000,R,ugm-3 (TEOM FDMS)
17-01-2015,12:00,12.900,R,ugm-3 (TEOM FDMS),12.14652,R,ugm-3,39.11254,R,ugm-3,57.73694,R,ugm-3,10.400,R,ugm-3 (TEOM FDMS),5.300,R,ugm-3 (TEOM FDMS),35.07443,R,ugm-3,6.100,R,ugm-3 (TEOM FDMS),3.16913,R,ugm-3,2.500,R,ugm-3 (TEOM FDMS),0.800,R,ugm-3 (TEOM FDMS)
17-01-2015,13:00,12.800,R,ugm-3 (TEOM FDMS),8.52873,R,ugm-3,28.80608,R,ugm-3,41.88327,R,ugm-3,10.300,R,ugm-3 (TEOM FDMS),5.900,R,ugm-3 (TEOM FDMS),46.00089,R,ugm-3,6.700,R,ugm-3 (TEOM FDMS),2.82987,R,ugm-3,2.500,R,ugm-3 (TEOM FDMS),0.800,R,ugm-3 (TEOM FDMS)
17-01-2015,14:00,14.400,R,ugm-3 (TEOM FDMS),9.04511,R,ugm-3,31.91532,R,ugm-3,45.78429,R,ugm-3,12.300,R,ugm-3 (TEOM FDMS),4.000,R,ugm-3 (TEOM FDMS),45.10282,R,ugm-3,6.100,R,ugm-3 (TEOM FDMS),2.71678,R,ugm-3,2.100,R,ugm-3 (TEOM FDMS),2.100,R,ugm-3 (TEOM FDMS)
17-01-2015,15:00,25.200,R,ugm-3 (TEOM FDMS),8.72237,R,ugm-3,34.28730,R,ugm-3,47.66141,R,ugm-3,22.100,R,ugm-3 (TEOM FDMS),12.100,R,ugm-3 (TEOM FDMS),44.35443,R,ugm-3,12.800,R,ugm-3 (TEOM FDMS),2.60369,R,ugm-3,3.100,R,ugm-3 (TEOM FDMS),0.700,R,ugm-3 (TEOM FDMS)
17-01-2015,16:00,22.100,R,ugm-3 (TEOM FDMS),10.53189,R,ugm-3,43.66285,R,ugm-3,59.81153,R,ugm-3,19.900,R,ugm-3 (TEOM FDMS),12.800,R,ugm-3 (TEOM FDMS),32.82927,R,ugm-3,12.000,R,ugm-3 (TEOM FDMS),2.43406,R,ugm-3,2.200,R,ugm-3 (TEOM FDMS),-0.800,R,ugm-3 (TEOM FDMS)
17-01-2015,17:00,13.300,R,ugm-3 (TEOM FDMS),9.91759,R,ugm-3,49.39605,R,ugm-3,64.60282,R,ugm-3,11.400,R,ugm-3 (TEOM FDMS),6.300,R,ugm-3 (TEOM FDMS),32.72948,R,ugm-3,6.800,R,ugm-3 (TEOM FDMS),3.39664,R,ugm-3,1.900,R,ugm-3 (TEOM FDMS),0.500,R,ugm-3 (TEOM FDMS)
17-01-2015,18:00,16.300,R,ugm-3 (TEOM FDMS),10.30519,R,ugm-3,47.02359,R,ugm-3,62.82467,R,ugm-3,15.200,R,ugm-3 (TEOM FDMS),7.500,R,ugm-3 (TEOM FDMS),26.64260,R,ugm-3,7.800,R,ugm-3 (TEOM FDMS),2.54715,R,ugm-3,1.100,R,ugm-3 (TEOM FDMS),0.300,R,ugm-3 (TEOM FDMS)
17-01-2015,19:00,14.600,R,ugm-3 (TEOM FDMS),6.23494,R,ugm-3,42.64540,R,ugm-3,52.20551,R,ugm-3,13.000,R,ugm-3 (TEOM FDMS),6.900,R,ugm-3 (TEOM FDMS),29.58625,R,ugm-3,7.500,R,ugm-3 (TEOM FDMS),2.09479,R,ugm-3,1.600,R,ugm-3 (TEOM FDMS),0.600,R,ugm-3 (TEOM FDMS)
17-01-2015,20:00,14.300,R,ugm-3 (TEOM FDMS),6.04099,R,ugm-3,45.51081,R,ugm-3,54.77352,R,ugm-3,12.400,R,ugm-3 (TEOM FDMS),8.900,R,ugm-3 (TEOM FDMS),25.84432,R,ugm-3,9.100,R,ugm-3 (TEOM FDMS),2.15134,R,ugm-3,1.900,R,ugm-3 (TEOM FDMS),0.200,R,ugm-3 (TEOM FDMS)
17-01-2015,21:00,19.300,R,ugm-3 (TEOM FDMS),13.27751,R,ugm-3,60.44361,R,ugm-3,80.80217,R,ugm-3,17.300,R,ugm-3 (TEOM FDMS),12.100,R,ugm-3 (TEOM FDMS),11.42538,R,ugm-3,12.400,R,ugm-3 (TEOM FDMS),3.16913,R,ugm-3,2.000,R,ugm-3 (TEOM FDMS),0.300,R,ugm-3 (TEOM FDMS)
17-01-2015,22:00,22.100,R,ugm-3 (TEOM FDMS),14.56940,R,ugm-3,65.87128,R,ugm-3,88.21072,R,ugm-3,19.100,R,ugm-3 (TEOM FDMS),12.300,R,ugm-3 (TEOM FDMS),6.68560,R,ugm-3,13.600,R,ugm-3 (TEOM FDMS),3.62348,R,ugm-3,3.000,R,ugm-3 (TEOM FDMS),1.300,R,ugm-3 (TEOM FDMS)
17-01-2015,23:00,23.500,R,ugm-3 (TEOM FDMS),27.39476,R,ugm-3,67.98746,R,ugm-3,109.99218,R,ugm-3,21.700,R,ugm-3 (TEOM FDMS),15.300,R,ugm-3 (TEOM FDMS),3.39269,R,ugm-3,15.900,R,ugm-3 (TEOM FDMS),4.69848,R,ugm-3,1.800,R,ugm-3 (TEOM FDMS),0.600,R,ugm-3 (TEOM FDMS)
17-01-2015,24:00,21.900,R,ugm-3 (TEOM FDMS),22.32262,R,ugm-3,62.18207,R,ugm-3,96.40960,R,ugm-3,19.300,R,ugm-3 (TEOM FDMS),13.100,R,ugm-3 (TEOM FDMS),5.78753,R,ugm-3,16.200,R,ugm-3 (TEOM FDMS),4.52819,R,ugm-3,2.600,R,ugm-3 (TEOM FDMS),3.100,R,ugm-3 (TEOM FDMS)
18-01-2015,01:00,22.400,R,ugm-3 (TEOM FDMS),16.02323,R,ugm-3,54.65288,R,ugm-3,79.22149,R,ugm-3,19.100,R,ugm-3 (TEOM FDMS),14.700,R,ugm-3 (TEOM FDMS),10.04502,R,ugm-3,15.900,R,ugm-3 (TEOM FDMS),3.77404,R,ugm-3,3.300,R,ugm-3 (TEOM FDMS),1.200,R,ugm-3 (TEOM FDMS)
18-01-2015,02:00,21.300,R,ugm-3 (TEOM FDMS),9.82082,R,ugm-3,50.59774,R,ugm-3,65.65613,R,ugm-3,17.400,R,ugm-3 (TEOM FDMS),13.800,R,ugm-3 (TEOM FDMS),14.23599,R,ugm-3,18.000,R,ugm-3 (TEOM FDMS),3.16913,R,ugm-3,3.900,R,ugm-3 (TEOM FDMS),4.200,R,ugm-3 (TEOM FDMS)
18-01-2015,03:00,18.000,R,ugm-3 (TEOM FDMS),7.33319,R,ugm-3,39.72693,R,ugm-3,50.97099,R,ugm-3,14.500,R,ugm-3 (TEOM FDMS),9.600,R,ugm-3 (TEOM FDMS),20.25636,R,ugm-3,12.400,R,ugm-3 (TEOM FDMS),2.60369,R,ugm-3,3.500,R,ugm-3 (TEOM FDMS),2.800,R,ugm-3 (TEOM FDMS)
18-01-2015,04:00,15.900,R,ugm-3 (TEOM FDMS),5.39520,R,ugm-3,31.78336,R,ugm-3,40.05588,R,ugm-3,11.600,R,ugm-3 (TEOM FDMS),7.500,R,ugm-3 (TEOM FDMS),27.04174,R,ugm-3,10.100,R,ugm-3 (TEOM FDMS),2.43406,R,ugm-3,4.300,R,ugm-3 (TEOM FDMS),2.600,R,ugm-3 (TEOM FDMS)
18-01-2015,05:00,13.800,R,ugm-3 (TEOM FDMS),9.01330,R,ugm-3,37.99038,R,ugm-3,51.81058,R,ugm-3,12.200,R,ugm-3 (TEOM FDMS),8.400,R,ugm-3 (TEOM FDMS),22.10238,R,ugm-3,10.900,R,ugm-3 (TEOM FDMS),2.54715,R,ugm-3,1.600,R,ugm-3 (TEOM FDMS),2.500,R,ugm-3 (TEOM FDMS)
18-01-2015,06:00,17.100,R,ugm-3 (TEOM FDMS),5.71794,R,ugm-3,33.06665,R,ugm-3,41.83403,R,ugm-3,13.000,R,ugm-3 (TEOM FDMS),8.900,R,ugm-3 (TEOM FDMS),26.49292,R,ugm-3,10.700,R,ugm-3 (TEOM FDMS),2.20788,R,ugm-3,4.100,R,ugm-3 (TEOM FDMS),1.800,R,ugm-3 (TEOM FDMS)
18-01-2015,07:00,10.500,R,ugm-3 (TEOM FDMS),7.46228,R,ugm-3,36.96050,R,ugm-3,48.40251,R,ugm-3,9.100,R,ugm-3 (TEOM FDMS),7.900,R,ugm-3 (TEOM FDMS),20.95485,R,ugm-3,9.300,R,ugm-3 (TEOM FDMS),2.43406,R,ugm-3,1.400,R,ugm-3 (TEOM FDMS),1.400,R,ugm-3 (TEOM FDMS)
18-01-2015,08:00,15.200,R,ugm-3 (TEOM FDMS),15.70039,R,ugm-3,51.04893,R,ugm-3,75.12252,R,ugm-3,12.000,R,ugm-3 (TEOM FDMS),9.700,R,ugm-3 (TEOM FDMS),8.43183,R,ugm-3,11.400,R,ugm-3 (TEOM FDMS),2.26443,R,ugm-3,3.200,R,ugm-3 (TEOM FDMS),1.700,R,ugm-3 (TEOM FDMS)
18-01-2015,09:00,16.900,R,ugm-3 (TEOM FDMS),16.28163,R,ugm-3,51.34298,R,ugm-3,76.30779,R,ugm-3,13.600,R,ugm-3 (TEOM FDMS),9.900,R,ugm-3 (TEOM FDMS),10.82667,R,ugm-3,11.400,R,ugm-3 (TEOM FDMS),2.49060,R,ugm-3,3.300,R,ugm-3 (TEOM FDMS),1.500,R,ugm-3 (TEOM FDMS)
18-01-2015,10:00,20.100,R,ugm-3 (TEOM FDMS),17.92931,R,ugm-3,48.76732,R,ugm-3,76.25855,R,ugm-3,17.600,R,ugm-3 (TEOM FDMS),13.500,R,ugm-3 (TEOM FDMS),15.31700,R,ugm-3,16.000,R,ugm-3 (TEOM FDMS),2.83053,R,ugm-3,2.500,R,ugm-3 (TEOM FDMS),2.500,R,ugm-3 (TEOM FDMS)
18-01-2015,11:00,25.000,R,ugm-3 (TEOM FDMS),39.73555,R,ugm-3,56.17730,R,ugm-3,117.10429,R,ugm-3,19.400,R,ugm-3 (TEOM FDMS),15.400,R,ugm-3 (TEOM FDMS),11.17592,R,ugm-3,17.400,R,ugm-3 (TEOM FDMS),3.84966,R,ugm-3,5.600,R,ugm-3 (TEOM FDMS),2.000,R,ugm-3 (TEOM FDMS)
